category,date_actual,merchant,avg_unit_price,avg_discount,avg_price_delta,coupons_used
Category 8,2025-11-08,Merchant 1,40.47,2.02,6.56,{'WELCOME'}
Category 8,2025-11-08,Merchant 10,59.05125,3.265,4.78875,"{'NONE','SAVE10','WELCOME'}"
Category 8,2025-11-08,Merchant 11,71.28,4.233333333333333,-30.433333333333334,"{'NONE','SAVE10','WELCOME'}"
Category 8,2025-11-08,Merchant 12,31.88,1.595,-19.86,{'WELCOME'}
Category 8,2025-11-08,Merchant 15,20,2,-69.04,{'SAVE10'}
Category 8,2025-11-08,Merchant 16,49.308181818181815,2.4527272727272726,-2.3563636363636364,"{'NONE','SAVE10','WELCOME'}"
Category 8,2025-11-08,Merchant 17,63.8875,2.82,2.535,"{'NONE','SAVE10','WELCOME'}"
Category 8,2025-11-08,Merchant 19,40.59,3.17,-52.56,"{'SAVE10','WELCOME'}"
Category 8,2025-11-08,Merchant 2,72.284,1.19,26.202,"{'NONE','WELCOME'}"
Category 8,2025-11-08,Merchant 3,62.791666666666664,1.9566666666666668,1.1933333333333334,"{'NONE','SAVE10','WELCOME'}"
Category 8,2025-11-08,Merchant 4,68.25666666666666,3.5233333333333334,-9.886666666666667,"{'NONE','SAVE10'}"
Category 8,2025-11-08,Merchant 5,60.8975,3.48,-22.3425,"{'SAVE10','WELCOME'}"
Category 8,2025-11-08,Merchant 6,58.97,5.67,10.276666666666667,"{'SAVE10','WELCOME'}"
Category 8,2025-11-08,Merchant 7,53.756,2.548,11.826,"{'NONE','SAVE10','WELCOME'}"
Category 8,2025-11-08,Merchant 8,55.96666666666667,3.2733333333333334,20.263333333333332,"{'SAVE10','WELCOME'}"
Category 8,2025-11-08,Merchant 9,82.475,5.92,11.285,"{'SAVE10','WELCOME'}"
Category 9,2025-09-09,Merchant 11,46.06,1.3633333333333333,-17.623333333333335,"{'NONE','SAVE10'}"
Category 9,2025-09-09,Merchant 12,44.605,2.0175,-3.2025,"{'NONE','WELCOME'}"
Category 9,2025-09-09,Merchant 13,39.15,2.18,-26.35,"{'SAVE10','WELCOME'}"
Category 9,2025-09-09,Merchant 16,51.26,2.56,-11.14,{'WELCOME'}
Category 9,2025-09-09,Merchant 18,43.57,0.94,-61.41,"{'NONE','WELCOME'}"
Category 9,2025-09-09,Merchant 3,67.38,3.37,39.33,{'WELCOME'}
Category 9,2025-09-09,Merchant 6,45.615,0,2.185,{'NONE'}
Category 9,2025-09-09,Merchant 7,15.845,0.945,-40.91,"{'SAVE10','WELCOME'}"
Category 9,2025-09-10,Merchant 1,56.48,1.9233333333333333,-1.52,"{'NONE','SAVE10'}"
Category 9,2025-09-10,Merchant 10,75.66,4,-14.44,"{'NONE','SAVE10'}"
Category 9,2025-09-10,Merchant 11,55.644,4.35,-15.758,"{'SAVE10','WELCOME'}"
Category 9,2025-09-10,Merchant 12,50.86333333333334,2.85,-8.63,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-10,Merchant 13,66.63,5.053333333333334,11.053333333333333,"{'SAVE10','WELCOME'}"
Category 9,2025-09-10,Merchant 14,82.98,4.15,24.23,{'WELCOME'}
Category 9,2025-09-10,Merchant 15,33.925,1.915,-36.37,"{'SAVE10','WELCOME'}"
Category 9,2025-09-10,Merchant 16,67.8725,3.5525,-7.58,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-10,Merchant 17,45.8575,4.445,-22.3575,"{'SAVE10','WELCOME'}"
Category 9,2025-09-10,Merchant 18,54.83857142857143,3.5785714285714287,-15.027142857142858,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-10,Merchant 2,57.236666666666665,1.9366666666666668,-11.11,"{'NONE','WELCOME'}"
Category 9,2025-09-10,Merchant 20,67.7075,3.4475,-13.02,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-10,Merchant 3,47.205555555555556,1.0977777777777777,2.4477777777777776,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-10,Merchant 4,82.06,6.565,46.46,"{'SAVE10','WELCOME'}"
Category 9,2025-09-10,Merchant 5,61.21,0.854,-5.684,"{'NONE','WELCOME'}"
Category 9,2025-09-10,Merchant 6,57.09,3.4375,-8.39625,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-10,Merchant 7,71.92333333333333,3.9,17.493333333333332,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-10,Merchant 8,28.78,1.44,-39.5,{'WELCOME'}
Category 9,2025-09-10,Merchant 9,86.32,8.63,40.78,{'SAVE10'}
Category 9,2025-09-11,Merchant 1,67.0175,2.135,-19.1025,"{'NONE','WELCOME'}"
Category 9,2025-09-11,Merchant 10,70.88,3.54,-18.76,{'WELCOME'}
Category 9,2025-09-11,Merchant 11,36.08,2.345,-32.2125,"{'SAVE10','WELCOME'}"
Category 9,2025-09-11,Merchant 12,62.892857142857146,4.075714285714286,-2.2585714285714285,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-11,Merchant 13,55.42,5.345,-40.095,"{'SAVE10','WELCOME'}"
Category 9,2025-09-11,Merchant 14,93.95,2.54,36.81,"{'NONE','WELCOME'}"
Category 9,2025-09-11,Merchant 15,29.683333333333334,1.4833333333333334,-52.75,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-11,Merchant 16,62.83,2.25,-11.32,"{'NONE','WELCOME'}"
Category 9,2025-09-11,Merchant 17,55.33,2.2914285714285714,-7.814285714285714,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-11,Merchant 18,30.223333333333333,2.8733333333333335,-61.586666666666666,"{'SAVE10','WELCOME'}"
Category 9,2025-09-11,Merchant 19,68.62,4.04,21.296666666666667,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-11,Merchant 2,67.5075,1.4725,25.09,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-11,Merchant 20,18.29,0,-58.99,{'NONE'}
Category 9,2025-09-11,Merchant 3,49.634,3.86,-15.764,"{'SAVE10','WELCOME'}"
Category 9,2025-09-11,Merchant 4,49.9225,1.77,4.21,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-11,Merchant 5,64.382,3.376,1.574,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-11,Merchant 6,53.94,2.6966666666666668,27.596666666666668,{'WELCOME'}
Category 9,2025-09-11,Merchant 7,71.51333333333334,3.035,9.683333333333334,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-11,Merchant 9,53.74666666666667,4.323333333333333,14.578333333333333,"{'SAVE10','WELCOME'}"
Category 9,2025-09-12,Merchant 1,31.935,1.455,-0.57,"{'NONE','WELCOME'}"
Category 9,2025-09-12,Merchant 10,47.82,0.43666666666666665,-38.71666666666667,"{'NONE','WELCOME'}"
Category 9,2025-09-12,Merchant 11,15.89,1.59,-57.18,{'SAVE10'}
Category 9,2025-09-12,Merchant 12,79.65777777777778,3.368888888888889,7.25,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-12,Merchant 13,54.862,4.26,-15.782,"{'SAVE10','WELCOME'}"
Category 9,2025-09-12,Merchant 14,11.66,0.58,-43.52,{'WELCOME'}
Category 9,2025-09-12,Merchant 15,42.015,1.73,-28.095,"{'NONE','WELCOME'}"
Category 9,2025-09-12,Merchant 16,101.12,0,17.16,{'NONE'}
Category 9,2025-09-12,Merchant 17,57.765,3.0933333333333333,-20.776666666666667,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-12,Merchant 18,49.915,2.465,-12.961666666666666,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-12,Merchant 19,66.66,4.636666666666667,18.74,"{'SAVE10','WELCOME'}"
Category 9,2025-09-12,Merchant 2,64.32285714285715,3.9242857142857144,1.6185714285714285,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-12,Merchant 20,41.17,0,-36.11,{'NONE'}
Category 9,2025-09-12,Merchant 3,75.418,5.534,20.022,"{'SAVE10','WELCOME'}"
Category 9,2025-09-12,Merchant 4,38.1425,1.6725,-7.4725,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-12,Merchant 5,55.865,3.77875,-4.59625,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-12,Merchant 6,52.9075,3.6575,12.0975,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-12,Merchant 7,63.95428571428572,4.77,-1.7457142857142858,"{'SAVE10','WELCOME'}"
Category 9,2025-09-12,Merchant 8,43.545,3.08,-26.375,"{'SAVE10','WELCOME'}"
Category 9,2025-09-12,Merchant 9,88.75,8.88,47.1,{'SAVE10'}
Category 9,2025-09-13,Merchant 1,27.08,1.35,-18.82,{'WELCOME'}
Category 9,2025-09-13,Merchant 10,65.04,3.25,-24.31,{'WELCOME'}
Category 9,2025-09-13,Merchant 11,55.941428571428574,2.95,-18.054285714285715,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-13,Merchant 12,72.32111111111111,3.2066666666666666,17.33888888888889,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-13,Merchant 13,67.26333333333334,3.4283333333333332,21.001666666666665,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-13,Merchant 15,35.74333333333333,1.7866666666666666,-30.233333333333334,{'WELCOME'}
Category 9,2025-09-13,Merchant 16,55.70666666666666,2.7866666666666666,-6.92,{'WELCOME'}
Category 9,2025-09-13,Merchant 17,40.887142857142855,1.9128571428571428,-8.265714285714285,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-13,Merchant 18,53.23875,2.6325,-26.10375,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-13,Merchant 19,56.5225,2.225,18.3525,"{'NONE','WELCOME'}"
Category 9,2025-09-13,Merchant 2,62.32333333333333,3.83,-3.356666666666667,"{'SAVE10','WELCOME'}"
Category 9,2025-09-13,Merchant 20,40.41,2.025,-38.895,{'WELCOME'}
Category 9,2025-09-13,Merchant 3,50.3375,1.81,13.29,"{'NONE','WELCOME'}"
Category 9,2025-09-13,Merchant 4,56.325,1.01,11.3725,"{'NONE','WELCOME'}"
Category 9,2025-09-13,Merchant 5,50.85625,1.8075,-9.35875,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-13,Merchant 6,72.627,2.621,18.53,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-13,Merchant 7,53.97,2.7,6.02,{'WELCOME'}
Category 9,2025-09-13,Merchant 9,52.658,2.732,17.146,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-14,Merchant 1,51.425714285714285,1.9742857142857142,-12.49,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-14,Merchant 10,38.85,3.89,-51.14,{'SAVE10'}
Category 9,2025-09-14,Merchant 11,50.10166666666667,0.84,-17.131666666666668,"{'NONE','WELCOME'}"
Category 9,2025-09-14,Merchant 12,46.755,1.8616666666666668,-21.135,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-14,Merchant 13,76.38111111111111,4.523333333333333,21.336666666666666,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-14,Merchant 15,32.57,3.26,-26.5,{'SAVE10'}
Category 9,2025-09-14,Merchant 16,67.525,1.865,-6.24,"{'NONE','WELCOME'}"
Category 9,2025-09-14,Merchant 17,57.4925,3.4,1.54,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-14,Merchant 18,69.812,6.052,-15.584,"{'SAVE10','WELCOME'}"
Category 9,2025-09-14,Merchant 19,59.54,4.2,-17.296666666666667,"{'SAVE10','WELCOME'}"
Category 9,2025-09-14,Merchant 2,73.30666666666667,4.636666666666667,9.296666666666667,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-14,Merchant 20,44.87,2.245,-34.655,{'WELCOME'}
Category 9,2025-09-14,Merchant 3,50.92,1.21,-12.215,"{'NONE','WELCOME'}"
Category 9,2025-09-14,Merchant 4,50.57,2.788,10.796,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-14,Merchant 5,49.12888888888889,2.3044444444444445,-8.36,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-14,Merchant 6,56.787142857142854,1.55,16.86,"{'NONE','WELCOME'}"
Category 9,2025-09-14,Merchant 7,47.255714285714284,1.8714285714285714,-8.46,"{'NONE','WELCOME'}"
Category 9,2025-09-14,Merchant 9,51.428,4.218,12.778,"{'SAVE10','WELCOME'}"
Category 9,2025-09-15,Merchant 1,30.51,2.4983333333333335,-22.301666666666666,"{'SAVE10','WELCOME'}"
Category 9,2025-09-15,Merchant 10,83.55,8.36,-10.91,{'SAVE10'}
Category 9,2025-09-15,Merchant 11,103.59,10.36,16.4,{'SAVE10'}
Category 9,2025-09-15,Merchant 12,53.23714285714286,3.104285714285714,-14.694285714285714,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-15,Merchant 13,88.985,4.45,5.9,{'WELCOME'}
Category 9,2025-09-15,Merchant 14,43.075,3.965,-15.49,"{'SAVE10','WELCOME'}"
Category 9,2025-09-15,Merchant 15,70.67333333333333,1.5966666666666667,4.886666666666667,"{'NONE','SAVE10'}"
Category 9,2025-09-15,Merchant 16,33.35333333333333,1.4733333333333334,-27.96,"{'NONE','WELCOME'}"
Category 9,2025-09-15,Merchant 17,94.62,0,40.68,{'NONE'}
Category 9,2025-09-15,Merchant 18,53.058,2.846,-11.096,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-15,Merchant 19,58.25,1.65,13.316666666666666,"{'NONE','WELCOME'}"
Category 9,2025-09-15,Merchant 2,51.684444444444445,3.582222222222222,-12.097777777777777,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-15,Merchant 3,54.446666666666665,2.723333333333333,7.59,{'WELCOME'}
Category 9,2025-09-15,Merchant 5,53.9225,1.84375,-12.6125,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-15,Merchant 6,56.126666666666665,0.6533333333333333,-11.736666666666666,"{'NONE','WELCOME'}"
Category 9,2025-09-15,Merchant 7,50.75,3.572,-2.296,"{'SAVE10','WELCOME'}"
Category 9,2025-09-15,Merchant 9,39.54,3.955,0.74,{'SAVE10'}
Category 9,2025-09-16,Merchant 1,70.45,3.52,-30.2,{'WELCOME'}
Category 9,2025-09-16,Merchant 10,74.75,7.48,-18.83,{'SAVE10'}
Category 9,2025-09-16,Merchant 11,82.36,6.96,3.3425,"{'SAVE10','WELCOME'}"
Category 9,2025-09-16,Merchant 12,40.565,2.3041666666666667,-28.39666666666667,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-16,Merchant 13,47.86,4.79,-20.25,{'SAVE10'}
Category 9,2025-09-16,Merchant 15,77.98,2.055,-5.025,"{'NONE','WELCOME'}"
Category 9,2025-09-16,Merchant 16,33.85,1.3766666666666667,-43.446666666666665,"{'NONE','WELCOME'}"
Category 9,2025-09-16,Merchant 17,41.388,3.976,-17.888,"{'SAVE10','WELCOME'}"
Category 9,2025-09-16,Merchant 18,80.0825,5.655,-10.77,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-16,Merchant 19,87.94,8.79,65.22,{'SAVE10'}
Category 9,2025-09-16,Merchant 2,40.905,2.1375,-10.8725,"{'SAVE10','WELCOME'}"
Category 9,2025-09-16,Merchant 3,32.72,1.64,6.4,{'WELCOME'}
Category 9,2025-09-16,Merchant 4,33.38,1.34,-6.935,"{'NONE','WELCOME'}"
Category 9,2025-09-16,Merchant 5,32.63285714285714,1.782857142857143,-17.245714285714286,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-16,Merchant 6,47.395714285714284,2.96,8.82857142857143,"{'SAVE10','WELCOME'}"
Category 9,2025-09-16,Merchant 7,71.905,1.055,15.84,"{'NONE','WELCOME'}"
Category 9,2025-09-16,Merchant 8,79.05,0,12.21,{'NONE'}
Category 9,2025-09-16,Merchant 9,70.1275,5.7725,27.445,"{'SAVE10','WELCOME'}"
Category 9,2025-09-17,Merchant 1,19.09,0.95,-8.41,{'WELCOME'}
Category 9,2025-09-17,Merchant 11,32.22,3.22,-42.48,{'SAVE10'}
Category 9,2025-09-17,Merchant 12,54.72,2.639090909090909,-1.2818181818181817,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-17,Merchant 13,82.17,4.11,53.13,{'WELCOME'}
Category 9,2025-09-17,Merchant 14,47.995,2.76,-9.365,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-17,Merchant 16,15.43,0.77,-69.3,{'WELCOME'}
Category 9,2025-09-17,Merchant 17,47.13666666666666,3.08,-39.795,"{'SAVE10','WELCOME'}"
Category 9,2025-09-17,Merchant 18,71.68,2.997142857142857,-6.194285714285714,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-17,Merchant 19,81.46666666666667,2.393333333333333,6.4366666666666665,"{'NONE','WELCOME'}"
Category 9,2025-09-17,Merchant 2,15.18,0.76,-37.08,{'WELCOME'}
Category 9,2025-09-17,Merchant 20,104.65,5.23,22.14,{'WELCOME'}
Category 9,2025-09-17,Merchant 3,49.99333333333333,1.765,-11.453333333333333,"{'NONE','WELCOME'}"
Category 9,2025-09-17,Merchant 4,40.66,4.07,7.55,{'SAVE10'}
Category 9,2025-09-17,Merchant 5,59.943333333333335,3.15,-24.301666666666666,"{'SAVE10','WELCOME'}"
Category 9,2025-09-17,Merchant 6,66.885,4.831666666666667,7.826666666666667,"{'SAVE10','WELCOME'}"
Category 9,2025-09-17,Merchant 7,37.904,1.21,-16.684,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-17,Merchant 9,61.25,3.06,23.345,{'WELCOME'}
Category 9,2025-09-18,Merchant 1,80.374,6.158,22.75,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-18,Merchant 10,41.74,4.17,-48.53,{'SAVE10'}
Category 9,2025-09-18,Merchant 11,32.916,2.082,-29.652,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-18,Merchant 12,36.315555555555555,1.32,-28.93777777777778,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-18,Merchant 13,52.00666666666667,0.3233333333333333,-16.743333333333332,"{'NONE','WELCOME'}"
Category 9,2025-09-18,Merchant 15,47.97,2.4,-10.24,{'WELCOME'}
Category 9,2025-09-18,Merchant 16,90.23,7.5,22.89,"{'SAVE10','WELCOME'}"
Category 9,2025-09-18,Merchant 17,60.151,2.811,8.418,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-18,Merchant 18,80.84333333333333,3.3733333333333335,-13.126666666666667,"{'NONE','WELCOME'}"
Category 9,2025-09-18,Merchant 2,47.27142857142857,2.9485714285714284,-10.55,"{'SAVE10','WELCOME'}"
Category 9,2025-09-18,Merchant 20,64.75,2.125,-14.655,"{'NONE','WELCOME'}"
Category 9,2025-09-18,Merchant 3,15.69,0.78,-9.77,{'WELCOME'}
Category 9,2025-09-18,Merchant 4,86.6,0,37.69,{'NONE'}
Category 9,2025-09-18,Merchant 5,44.832,2.03,-41.166,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-18,Merchant 6,43.86142857142857,2.1,1.51,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-18,Merchant 7,79.67,2.8525,24.0475,"{'NONE','WELCOME'}"
Category 9,2025-09-18,Merchant 8,83.59,2.73,14.02,"{'NONE','WELCOME'}"
Category 9,2025-09-18,Merchant 9,25.17,1.1766666666666667,-10.163333333333334,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-19,Merchant 1,56.2,1.88,10.125,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-19,Merchant 10,30.94,1.55,-56.71,{'WELCOME'}
Category 9,2025-09-19,Merchant 11,58.108,3.312,-9.51,"{'SAVE10','WELCOME'}"
Category 9,2025-09-19,Merchant 12,52.777,3.048,-50.233,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-19,Merchant 13,61.685,4.4,-0.2675,"{'SAVE10','WELCOME'}"
Category 9,2025-09-19,Merchant 14,19.41,0.97,-36.16,{'WELCOME'}
Category 9,2025-09-19,Merchant 15,54.65,2.975,-29.275,"{'SAVE10','WELCOME'}"
Category 9,2025-09-19,Merchant 16,44.295,2.215,-41.88,{'WELCOME'}
Category 9,2025-09-19,Merchant 17,44.31909090909091,1.9345454545454546,-27.687272727272727,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-19,Merchant 18,65.3075,2.805,-3.1525,"{'NONE','SAVE10'}"
Category 9,2025-09-19,Merchant 19,91.21,7.135,26.115,"{'SAVE10','WELCOME'}"
Category 9,2025-09-19,Merchant 2,42.303333333333335,1.0966666666666667,-7.8133333333333335,"{'NONE','SAVE10'}"
Category 9,2025-09-19,Merchant 20,66.18666666666667,5.85,-16.94,"{'SAVE10','WELCOME'}"
Category 9,2025-09-19,Merchant 3,41.05571428571429,1.9785714285714286,-35.51714285714286,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-19,Merchant 4,56.403333333333336,2.8233333333333333,17.92,{'WELCOME'}
Category 9,2025-09-19,Merchant 5,38.761428571428574,2.43,-23.65,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-19,Merchant 6,6.78,0.34,-55.54,{'WELCOME'}
Category 9,2025-09-19,Merchant 7,51.1025,4.7825,-8.69,"{'SAVE10','WELCOME'}"
Category 9,2025-09-19,Merchant 8,55.85,3.493333333333333,-14.483333333333333,"{'NONE','SAVE10'}"
Category 9,2025-09-19,Merchant 9,8.755,0.675,-26.765,"{'SAVE10','WELCOME'}"
Category 9,2025-09-20,Merchant 1,102.18,10.22,65.41,{'SAVE10'}
Category 9,2025-09-20,Merchant 11,73.71,4.516666666666667,2.2933333333333334,"{'NONE','SAVE10'}"
Category 9,2025-09-20,Merchant 12,48.06666666666667,3.5566666666666666,-12.711666666666666,"{'SAVE10','WELCOME'}"
Category 9,2025-09-20,Merchant 13,16.915,1.055,-9.07,"{'NONE','SAVE10'}"
Category 9,2025-09-20,Merchant 14,79.84,6.21,19.035,"{'SAVE10','WELCOME'}"
Category 9,2025-09-20,Merchant 15,49.6,2.165,-8.375,"{'NONE','WELCOME'}"
Category 9,2025-09-20,Merchant 16,65.08,3.255,-10.075,{'WELCOME'}
Category 9,2025-09-20,Merchant 18,45.06666666666667,2.2066666666666666,-30.58,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-20,Merchant 19,78.15333333333334,3.91,30.96,{'WELCOME'}
Category 9,2025-09-20,Merchant 2,62.745,0,11.245,{'NONE'}
Category 9,2025-09-20,Merchant 3,62.826,4.708,1.724,"{'SAVE10','WELCOME'}"
Category 9,2025-09-20,Merchant 4,59.27,5.93,24.3,{'SAVE10'}
Category 9,2025-09-20,Merchant 5,59.696666666666665,4.5311111111111115,-5.826666666666667,"{'SAVE10','WELCOME'}"
Category 9,2025-09-20,Merchant 6,43.015,1.075,7.785,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-20,Merchant 8,71.4,2.55,2.01,"{'NONE','WELCOME'}"
Category 9,2025-09-20,Merchant 9,60.526,1.776,23.492,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-21,Merchant 1,39.94166666666667,2.663333333333333,-42.325,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-21,Merchant 10,16.04,0.8,-70.86,{'WELCOME'}
Category 9,2025-09-21,Merchant 11,48.88,2.56,-24.14666666666667,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-21,Merchant 12,54.524,3.232,14.572,"{'SAVE10','WELCOME'}"
Category 9,2025-09-21,Merchant 13,55.49,0,-23.15,{'NONE'}
Category 9,2025-09-21,Merchant 14,57.76,2.89,0.27,{'WELCOME'}
Category 9,2025-09-21,Merchant 15,63.748,3.486,-10.632,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-21,Merchant 16,74.06,4.9925,3.1975,"{'SAVE10','WELCOME'}"
Category 9,2025-09-21,Merchant 18,58.15,1.365,-3.211666666666667,"{'NONE','WELCOME'}"
Category 9,2025-09-21,Merchant 19,44.61,4.036666666666667,-2.71,"{'NONE','SAVE10'}"
Category 9,2025-09-21,Merchant 2,36.712,1.302,-8.39,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-21,Merchant 20,34.5,1.355,-44.135,"{'NONE','WELCOME'}"
Category 9,2025-09-21,Merchant 3,68.0975,4.75,7.185,"{'SAVE10','WELCOME'}"
Category 9,2025-09-21,Merchant 4,51.153333333333336,1.0633333333333332,14.426666666666666,"{'NONE','WELCOME'}"
Category 9,2025-09-21,Merchant 5,52.514,4.082,-31.268,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-21,Merchant 6,47.4075,1.7525,-3.77,"{'NONE','SAVE10'}"
Category 9,2025-09-21,Merchant 7,65.5175,4.65,10.3375,"{'SAVE10','WELCOME'}"
Category 9,2025-09-21,Merchant 8,85.585,2.5,16.245,"{'NONE','WELCOME'}"
Category 9,2025-09-21,Merchant 9,52.82666666666667,2.38,16.29,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-22,Merchant 1,33.36333333333334,0.94,-41.18,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-22,Merchant 11,33.6,1.71,-31.321666666666665,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-22,Merchant 12,66.249,4.05,2.895,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-22,Merchant 13,76.086,1.734,-7.388,"{'NONE','WELCOME'}"
Category 9,2025-09-22,Merchant 14,95.54,4.78,36.16,{'WELCOME'}
Category 9,2025-09-22,Merchant 15,54.901666666666664,4.6,-13.886666666666667,"{'SAVE10','WELCOME'}"
Category 9,2025-09-22,Merchant 17,38.86666666666667,1.5816666666666668,-39.845,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-22,Merchant 18,29.592,1.886,-59.704,"{'SAVE10','WELCOME'}"
Category 9,2025-09-22,Merchant 19,88.765,4.3875,4.4025,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-22,Merchant 2,33.185,1.655,-19.97,{'WELCOME'}
Category 9,2025-09-22,Merchant 20,34.805,1.74,-44.215,{'WELCOME'}
Category 9,2025-09-22,Merchant 3,44.45,0.9575,20.4475,"{'NONE','WELCOME'}"
Category 9,2025-09-22,Merchant 4,33.225,3.32,-9.07,{'SAVE10'}
Category 9,2025-09-22,Merchant 5,63.42,3.7577777777777777,-0.8588888888888889,"{'SAVE10','WELCOME'}"
Category 9,2025-09-22,Merchant 6,63.376666666666665,4.12,-13.183333333333334,"{'SAVE10','WELCOME'}"
Category 9,2025-09-22,Merchant 7,26.645,0.8025,-36.6875,"{'NONE','WELCOME'}"
Category 9,2025-09-22,Merchant 9,57,1.55,19.5725,"{'NONE','WELCOME'}"
Category 9,2025-09-23,Merchant 1,55.14833333333333,2.32,-23.775,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-23,Merchant 10,29.4725,2.1625,-58.79,"{'SAVE10','WELCOME'}"
Category 9,2025-09-23,Merchant 11,39.375,1.8975,-38.015,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-23,Merchant 12,58.335,3.316666666666667,0.875,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-23,Merchant 13,61.89833333333333,2.5233333333333334,-18.003333333333334,"{'NONE','WELCOME'}"
Category 9,2025-09-23,Merchant 15,84.8,8.48,-4.63,{'SAVE10'}
Category 9,2025-09-23,Merchant 16,37.11666666666667,3.236666666666667,-34,"{'NONE','SAVE10'}"
Category 9,2025-09-23,Merchant 17,57.843333333333334,2.243333333333333,-3.9683333333333333,"{'NONE','SAVE10','WELCOME'}"
Category 9,2025-09-23,Merchant 18,75.485,3.0175,-20.245,"{'NONE','SAVE10'}"
